ver=V2.1B
Recint=10
Mem 4000, 0, 350
Memi 4199, 445, 795
Start 4151, 149801866
Finish 4152, 149805357
MaxD 4153, 29.44
Status 4154, 0
OTU 4155, 73
Descend prob 4156, 0
Gas 4160, 79, 0, 660, 1
Gas 4161, 1, 0, 60, 0
Gas 4162, 20, 0, 100, 0
Gas 4163, 68, 0, 400, 0
Gas 4164, 64, 0, 340, 0
Gas 4165, 60, 0, 300, 0
Gas 4166, 50, 0, 220, 0
Gas 4167, 47, 35, 780, 0
Gas 4168, 36, 50, 1040, 0
Gas 4169, 29, 60, 1350, 0
Tissue 4170, 91, 0
Tissue 4171, 122, 0
Tissue 4172, 141, 0
Tissue 4173, 150, 0
Tissue 4174, 151, 0
Tissue 4175, 147, 0
Tissue 4176, 142, 0
Tissue 4177, 135, 0
Tissue 4178, 128, 0
Tissue 4179, 121, 0
Tissue 4180, 115, 0
Tissue 4181, 110, 0
Tissue 4182, 105, 0
Tissue 4183, 100, 0
Tissue 4184, 96, 0
Tissue 4185, 93, 0
Profile
R0000,0021,0000,0069,M0000,T0018,A17034,B17038,C17034,D17038,E17034,F17038,G17034,H17038
R0001,0021,0000,0070,M0000,T0018,A17036,B17040,C17036,D17040,E17036,F17040,G17036,H17040
R0002,0048,0000,0079,M0000,T0018,A17060,B17052,C17060,D17052,E17060,F17052,G17060,H17052
R0003,0071,0000,0089,M0000,T0018,A17074,B17078,C17074,D17078,E17074,F17078,G17074,H17078
R0004,0087,0000,0090,M0000,T0018,A17078,B17078,C17078,D17078,E17078,F17078,G17078,H17078
R0005,0103,0000,0088,M0000,T0018,A17072,B17074,C17072,D17074,E17072,F17074,G17072,H17074
R0006,0137,0000,0093,M0000,T0018,A17082,B17084,C17082,D17084,E17082,F17084,G17082,H17084
R0007,0162,0000,0096,M0000,T0018,A17090,B17088,C17090,D17088,E17090,F17088,G17090,H17088
R0008,0190,0000,0100,M0000,T0018,A17098,B17100,C17098,D17100,E17098,F17100,G17098,H17100
R0009,0213,0000,0101,M0000,T0018,A17098,B17100,C17098,D17100,E17098,F17100,G17098,H17100
R0010,0234,0000,0102,M0000,T0018,A17102,B17104,C17102,D17104,E17102,F17104,G17102,H17104
R0011,0253,0000,0105,M0000,T0018,A17106,B17108,C17106,D17108,E17106,F17108,G17106,H17108
R0012,0277,0000,0113,M0000,T0018,A17120,B17126,C17120,D17126,E17120,F17126,G17120,H17126
R0013,0285,0000,0120,M0000,T0018,A17134,B17142,C17134,D17142,E17134,F17142,G17134,H17142
R0014,0296,0000,0122,M0000,T0018,A17142,B17144,C17142,D17144,E17142,F17144,G17142,H17144
R0015,0304,0000,0116,M0000,T0018,A17130,B17132,C17130,D17132,E17130,F17132,G17130,H17132
R0016,0309,0000,0118,M0000,T0018,A17132,B17136,C17132,D17136,E17132,F17136,G17132,H17136
R0017,0314,0000,0119,M0000,T0018,A17134,B17138,C17134,D17138,E17134,F17138,G17134,H17138
R0018,0313,0000,0116,M0000,T0018,A17128,B17132,C17128,D17132,E17128,F17132,G17128,H17132
R0019,0313,0000,0115,M0000,T0018,A17124,B17132,C17124,D17132,E17124,F17132,G17124,H17132
R0020,0313,0000,0112,M0000,T0018,A17118,B17126,C17118,D17126,E17118,F17126,G17118,H17126
R0021,0313,0000,0111,M0000,T0018,A17116,B17122,C17116,D17122,E17116,F17122,G17116,H17122
R0022,0313,0000,0113,M0000,T0018,A17120,B17128,C17120,D17128,E17120,F17128,G17120,H17128
R0023,0313,0000,0118,M0000,T0018,A17130,B17136,C17130,D17136,E17130,F17136,G17130,H17136
R0024,0313,0000,0116,M0000,T0018,A17130,B17132,C17130,D17132,E17130,F17132,G17130,H17132
R0025,0313,0000,0110,M0000,T0018,A17118,B17120,C17118,D17120,E17118,F17120,G17118,H17120
R0026,0313,0000,0110,M0000,T0018,A17116,B17120,C17116,D17120,E17116,F17120,G17116,H17120
R0027,0308,0000,0115,M0000,T0018,A17124,B17130,C17124,D17130,E17124,F17130,G17124,H17130
R0028,0302,0000,0122,M0000,T0018,A17138,B17144,C17138,D17144,E17138,F17144,G17138,H17144
R0029,0304,0000,0122,M0000,T0018,A17142,B17144,C17142,D17144,E17142,F17144,G17142,H17144
R0030,0306,0000,0115,M0000,T0018,A17128,B17128,C17128,D17128,E17128,F17128,G17128,H17128
R0031,0306,0000,0114,M0000,T0018,A17124,B17126,C17124,D17126,E17124,F17126,G17124,H17126
R0032,0306,0000,0115,M0000,T0018,A17126,B17130,C17126,D17130,E17126,F17130,G17126,H17130
R0033,0306,0000,0115,M0000,T0018,A17126,B17128,C17126,D17128,E17126,F17128,G17126,H17128
R0034,0302,0000,0113,M0000,T0018,A17124,B17126,C17124,D17126,E17124,F17126,G17124,H17126
R0035,0300,0000,0112,M0000,T0018,A17120,B17124,C17120,D17124,E17120,F17124,G17120,H17124
R0036,0299,0000,0110,M0000,T0018,A17118,B17120,C17118,D17120,E17118,F17120,G17118,H17120
R0037,0295,0000,0115,M0000,T0018,A17122,B17130,C17122,D17130,E17122,F17130,G17122,H17130
R0038,0298,0000,0126,M0000,T0018,A17144,B17152,C17144,D17152,E17144,F17152,G17144,H17152
R0039,0298,0000,0121,M0000,T0018,A17142,B17140,C17142,D17140,E17142,F17140,G17142,H17140
R0040,0301,0000,0114,M0000,T0018,A17126,B17126,C17126,D17126,E17126,F17126,G17126,H17126
R0041,0305,0000,0115,M0000,T0018,A17126,B17130,C17126,D17130,E17126,F17130,G17126,H17130
