@@PPd
ver=V2.1B
Recint=10
Mem 4000, 0, 194
Memi 4049, 513, 707
Start 4001, 149842482
Finish 4002, 149844415
MaxD 4003, 27.16
Status 4004, 0
OTU 4005, 36
Descend prob 4006, 0
Gas 4010, 79, 0, 660, 1
Gas 4011, 1, 0, 60, 0
Gas 4012, 20, 0, 100, 0
Gas 4013, 68, 0, 400, 0
Gas 4014, 64, 0, 340, 0
Gas 4015, 60, 0, 300, 0
Gas 4016, 50, 0, 220, 0
Gas 4017, 47, 35, 780, 0
Gas 4018, 36, 50, 1040, 0
Gas 4019, 29, 60, 1350, 0
Tissue 4020, 96, 0
Tissue 4021, 117, 0
Tissue 4022, 124, 0
Tissue 4023, 123, 0
Tissue 4024, 118, 0
Tissue 4025, 113, 0
Tissue 4026, 109, 0
Tissue 4027, 106, 0
Tissue 4028, 105, 0
Tissue 4029, 103, 0
Tissue 4030, 100, 0
Tissue 4031, 98, 0
Tissue 4032, 96, 0
Tissue 4033, 93, 0
Tissue 4034, 91, 0
Tissue 4035, 89, 0
Profile
R0050,0259,0000,0117,M0000,T0020,A17136,B17126,C17136,D17126,E17136,F17126,G17136,H17126
R0051,0254,0000,0108,M0000,T0020,A17116,B17108,C17116,D17108,E17116,F17108,G17116,H17108
R0052,0236,0000,0108,M0000,T0020,A17116,B17108,C17116,D17108,E17116,F17108,G17116,H17108
R0053,0223,0000,0114,M0000,T0020,A17130,B17120,C17130,D17120,E17130,F17120,G17130,H17120
R0054,0215,0000,0108,M0000,T0020,A17118,B17108,C17118,D17108,E17118,F17108,G17118,H17108
R0055,0214,0000,0105,M0000,T0020,A17110,B17102,C17110,D17102,E17110,F17102,G17110,H17102
R0056,0215,0000,0097,M0000,T0020,A17094,B17086,C17094,D17086,E17094,F17086,G17094,H17086
R0057,0216,0000,0094,M0000,T0020,A17088,B17080,C17088,D17080,E17088,F17080,G17088,H17080
R0058,0216,0000,0091,M0000,T0020,A17082,B17076,C17082,D17076,E17082,F17076,G17082,H17076
R0059,0215,0000,0092,M0000,T0020,A17084,B17076,C17084,D17076,E17084,F17076,G17084,H17076
R0060,0214,0000,0088,M0000,T0020,A17076,B17068,C17076,D17068,E17076,F17068,G17076,H17068
R0061,0215,0000,0086,M0000,T0020,A17072,B17066,C17072,D17066,E17072,F17066,G17072,H17066
R0062,0213,0000,0085,M0000,T0020,A17070,B17064,C17070,D17064,E17070,F17064,G17070,H17064
R0063,0210,0000,0083,M0000,T0020,A17066,B17060,C17066,D17060,E17066,F17060,G17066,H17060
R0064,0211,0000,0111,M0000,T0020,A17122,B17114,C17122,D17114,E17122,F17114,G17122,H17114
R0065,0210,0000,0117,M0000,T0020,A17138,B17124,C17138,D17124,E17138,F17124,G17138,H17124
R0066,0216,0000,0112,M0000,T0020,A17126,B17116,C17126,D17116,E17126,F17116,G17126,H17116
R0067,0210,0000,0114,M0000,T0021,A17128,B17120,C17128,D17120,E17128,F17120,G17128,H17120
R0068,0218,0000,0124,M0000,T0021,A17150,B17140,C17150,D17140,E17150,F17140,G17150,H17140
R0069,0224,0000,0123,M0000,T0021,A17148,B17136,C17148,D17136,E17148,F17136,G17148,H17136
R0070,0226,0000,0121,M0000,T0021,A17142,B17134,C17142,D17134,E17142,F17134,G17142,H17134
R0071,0227,0000,0119,M0000,T0021,A17138,B17130,C17138,D17130,E17138,F17130,G17138,H17130
R0072,0227,0000,0118,M0000,T0021,A17138,B17128,C17138,D17128,E17138,F17128,G17138,H17128
R0073,0228,0000,0117,M0000,T0021,A17136,B17126,C17136,D17126,E17136,F17126,G17136,H17126
R0074,0224,0000,0119,M0000,T0021,A17140,B17130,C17140,D17130,E17140,F17130,G17140,H17130
R0075,0221,0000,0121,M0000,T0021,A17144,B17134,C17144,D17134,E17144,F17134,G17144,H17134
R0076,0221,0000,0119,M0000,T0021,A17140,B17130,C17140,D17130,E17140,F17130,G17140,H17130
R0077,0225,0000,0117,M0000,T0021,A17134,B17126,C17134,D17126,E17134,F17126,G17134,H17126
R0078,0224,0000,0121,M0000,T0021,A17144,B17132,C17144,D17132,E17144,F17132,G17144,H17132
R0079,0221,0000,0117,M0000,T0021,A17136,B17126,C17136,D17126,E17136,F17126,G17136,H17126
R0080,0216,0000,0116,M0000,T0021,A17132,B17124,C17132,D17124,E17132,F17124,G17132,H17124
R0081,0213,0000,0120,M0000,T0021,A17142,B17132,C17142,D17132,E17142,F17132,G17142,H17132
R0082,0211,0000,0123,M0000,T0021,A17148,B17136,C17148,D17136,E17148,F17136,G17148,H17136
R0083,0216,0000,0118,M0000,T0021,A17138,B17128,C17138,D17128,E17138,F17128,G17138,H17128
R0084,0216,0000,0118,M0000,T0021,A17138,B17128,C17138,D17128,E17138,F17128,G17138,H17128
R0085,0210,0000,0120,M0000,T0021,A17142,B17130,C17142,D17130,E17142,F17130,G17142,H17130
R0086,0221,0000,0122,M0000,T0021,A17146,B17134,C17146,D17134,E17146,F17134,G17146,H17134
R0087,0225,0000,0120,M0000,T0021,A17142,B17132,C17142,D17132,E17142,F17132,G17142,H17132
R0088,0224,0000,0119,M0000,T0021,A17140,B17130,C17140,D17130,E17140,F17130,G17140,H17130
R0089,0225,0000,0119,M0000,T0021,A17140,B17130,C17140,D17130,E17140,F17130,G17140,H17130
R0090,0219,0000,0117,M0000,T0021,A17136,B17126,C17136,D17126,E17136,F17126,G17136,H17126
R0091,0190,0000,0107,M0000,T0021,A17116,B17106,C17116,D17106,E17116,F17106,G17116,H17106
R0092,0191,0000,0110,M0000,T0021,A17122,B17110,C17122,D17110,E17122,F17110,G17122,H17110
R0093,0186,0000,0113,M0000,T0021,A17128,B17116,C17128,D17116,E17128,F17116,G17128,H17116
R0094,0189,0000,0117,M0000,T0021,A17136,B17126,C17136,D17126,E17136,F17126,G17136,H17126
R0095,0196,0000,0124,M0000,T0021,A17150,B17138,C17150,D17138,E17150,F17138,G17150,H17138
R0096,0200,0000,0122,M0000,T0021,A17146,B17134,C17146,D17134,E17146,F17134,G17146,H17134
R0097,0193,0000,0117,M0000,T0021,A17136,B17126,C17136,D17126,E17136,F17126,G17136,H17126
R0098,0191,0000,0115,M0000,T0021,A17132,B17122,C17132,D17122,E17132,F17122,G17132,H17122
R0099,0195,0000,0121,M0000,T0021,A17144,B17132,C17144,D17132,E17144,F17132,G17144,H17132
R0100,0203,0000,0124,M0000,T0021,A17150,B17138,C17150,D17138,E17150,F17138,G17150,H17138
R0101,0207,0000,0122,M0000,T0021,A17146,B17134,C17146,D17134,E17146,F17134,G17146,H17134
R0102,0208,0000,0120,M0000,T0021,A17142,B17132,C17142,D17132,E17142,F17132,G17142,H17132
