ver=V2.1B
Recint=10
Mem 4000, 0, 399
Memi 4049, 394, 793
Start 4001, 149845011
Finish 4002, 149849004
MaxD 4003, 28.34
Status 4004, 0
OTU 4005, 92
Descend prob 4006, 0
Gas 4010, 79, 0, 660, 1
Gas 4011, 1, 0, 60, 0
Gas 4012, 20, 0, 100, 0
Gas 4013, 68, 0, 400, 0
Gas 4014, 64, 0, 340, 0
Gas 4015, 60, 0, 300, 0
Gas 4016, 50, 0, 220, 0
Gas 4017, 47, 35, 780, 0
Gas 4018, 36, 50, 1040, 0
Gas 4019, 29, 60, 1350, 0
Tissue 4020, 95, 0
Tissue 4021, 124, 0
Tissue 4022, 139, 0
Tissue 4023, 147, 0
Tissue 4024, 148, 0
Tissue 4025, 144, 0
Tissue 4026, 139, 0
Tissue 4027, 133, 0
Tissue 4028, 126, 0
Tissue 4029, 119, 0
Tissue 4030, 114, 0
Tissue 4031, 109, 0
Tissue 4032, 104, 0
Tissue 4033, 99, 0
Tissue 4034, 96, 0
Tissue 4035, 92, 0
Profile
R0000,0019,0000,0037,M0000,T0018,A16916,B16888,C16916,D16888,E16916,F16888,G16916,H16888
R0001,0030,0000,0039,M0000,T0018,A16928,B16896,C16928,D16896,E16928,F16896,G16928,H16896
R0002,0025,0000,0045,M0000,T0018,A16948,B16900,C16948,D16900,E16948,F16900,G16948,H16900
R0003,0039,0000,0059,M0000,T0018,A17004,B16952,C17004,D16952,E17004,F16952,G17004,H16952
R0004,0065,0000,0080,M0000,T0018,A17056,B17016,C17056,D17016,E17056,F17016,G17056,H17016
R0005,0088,0000,0095,M0000,T0018,A17086,B17040,C17086,D17040,E17086,F17040,G17086,H17040
R0006,0101,0000,0110,M0000,T0018,A17116,B17072,C17116,D17072,E17116,F17072,G17116,H17072
R0007,0106,0000,0104,M0000,T0018,A17110,B17076,C17110,D17076,E17110,F17076,G17110,H17076
R0008,0109,0000,0099,M0000,T0018,A17094,B17050,C17094,D17050,E17094,F17050,G17094,H17050
R0009,0110,0000,0109,M0000,T0018,A17114,B17062,C17114,D17062,E17114,F17062,G17114,H17062
R0010,0114,0000,0113,M0000,T0018,A17120,B17082,C17120,D17082,E17120,F17082,G17120,H17082
R0011,0122,0000,0117,M0000,T0018,A17130,B17090,C17130,D17090,E17130,F17090,G17130,H17090
R0012,0143,0000,0123,M0000,T0018,A17142,B17098,C17142,D17098,E17142,F17098,G17142,H17098
R0013,0173,0000,0128,M0000,T0018,A17154,B17100,C17154,D17100,E17154,F17100,G17154,H17100
R0014,0190,0000,0126,M0000,T0018,A17148,B17094,C17148,D17094,E17148,F17094,G17148,H17094
R0015,0202,0000,0112,M0000,T0018,A17118,B17074,C17118,D17074,E17118,F17074,G17118,H17074
R0016,0214,0000,0131,M0000,T0018,A17155,B17096,C17155,D17096,E17155,F17096,G17155,H17096
R0017,0218,0000,0111,M0000,T0018,A17118,B17078,C17118,D17078,E17118,F17078,G17118,H17078
R0018,0224,0000,0120,M0000,T0018,A17136,B17078,C17136,D17078,E17136,F17078,G17136,H17078
R0019,0229,0000,0127,M0000,T0018,A17150,B17106,C17150,D17106,E17150,F17106,G17150,H17106
R0020,0226,0000,0122,M0000,T0018,A17140,B17100,C17140,D17100,E17140,F17100,G17140,H17100
R0021,0229,0000,0123,M0000,T0018,A17142,B17100,C17142,D17100,E17142,F17100,G17142,H17100
R0022,0229,0000,0122,M0000,T0018,A17140,B17098,C17140,D17098,E17140,F17098,G17140,H17098
R0023,0229,0000,0121,M0000,T0018,A17136,B17096,C17136,D17096,E17136,F17096,G17136,H17096
R0024,0230,0000,0120,M0000,T0018,A17136,B17096,C17136,D17096,E17136,F17096,G17136,H17096
R0025,0233,0000,0119,M0000,T0018,A17134,B17094,C17134,D17094,E17134,F17094,G17134,H17094
R0026,0246,0000,0123,M0000,T0018,A17142,B17098,C17142,D17098,E17142,F17098,G17142,H17098
R0027,0262,0000,0127,M0000,T0018,A17150,B17106,C17150,D17106,E17150,F17106,G17150,H17106
R0028,0276,0000,0117,M0000,T0019,A17130,B17084,C17130,D17084,E17130,F17084,G17130,H17084
R0029,0288,0000,0119,M0000,T0019,A17132,B17078,C17132,D17078,E17132,F17078,G17132,H17078
R0030,0302,0000,0133,M0000,T0019,A17157,B17098,C17157,D17098,E17157,F17098,G17157,H17098
